"",,,,,,"sanjay@udfood.in,",
46,FBD Manufacturing Cluster 2,,,"Plot No 38, Sector 25, Faridabad",9810700565,,Lean Cluster
"",,,,,,iiaghaziabad@yahoo.com,
"",,,,"G 10, Udyog Kunj, UPSIDC Ind.",,,
47,GZB Food Cluster,,,"Area, Near Mehrauli Railway  Station,",,hngsheetmetal@gmail.com,Lean Cluster
"",,,,Ghaziabad,,,
"",,,,"HNG Sheet Metal Components, Plot",,,
48,Havells Cluster 7 NCR,,,"No. 26, MG Road, Industrial Area,",,sumit@sterlingwires.co.in,Lean Cluster
"",,,,"Hapur, UP",,,
"",,Contact Address of the Cluster/,Mobile No/ Phone,,
Sl. No.,Name of the Association/ Cluster,,,E-Mail ID,Remarks
"",,Location with District,No.,,
"",,,"Sterling India, D-18, Site B, Surajpur,",,,
49,Havells Cluster 8 NCR,,,9811489188,deepak@modvak.com,Lean Cluster
"",,,Gr Noida - 201306,,,
"",,,"201 C, Dimension Vardhman Plaza,",,,
"",Automotive Connective System,,"Plot No. -3, LSC, Rohtak Road, Opp.",,"sanjay@udfood.in,",
50,,,,9810700565,,Lean Cluster
"",Manufacturing Association,,"Richmond School.Inder Enclave, New",,iiaghaziabad@yahoo.com,
"",,,Delhi-110087,,,
"",,,"Plot No. 9, Ram Singh Lane, Bajri",,,
"",Faridabad Engineering Cluster,,,,,
51,,,"Industrial Area, Dabua Pali Road, NIT,",9873085830,umesh@iamsmeofindia.com,Lean Cluster
"",No.6,,,,,
"",,,Faridabad - 121001-08,,,
"",Faridabad White Goods Supplier,,"W-7 Sarrorpur Industrial Area, Sohna",,,
52,,,,9313350395,vaishnoindia@yahoo.co.in,Lean Cluster
"",Association,,"Road, Ballabgarh, Faridabad - 121004",,,
"",,,C/o Kimo Clothing Design Concept,,,
53,Noida Apparel Cluster 1,,"Pvt. Ltd., B-6, Sector 63, Noida -",9910728666,rajeev@kimoconcept.com,Lean Cluster
"",,,201301,,,
"",Automotive Exhaust System,,Matrix Tools and Components,,,
54,Management Components,,"Pvt.Ltd.,Plot No.151,sector-",9810154910,goel_alok@hotmail.com,Lean Cluster
"",Manufacturing Cluster,,"25,Faridabad",,,
"",,,C/o Pioneer Hoses & Hydraulic Pvt.,,,
55,Pragati Imperial lean Cluster,,"Ltd., C-143, Sector 63, Noida -",8527044077,sharmachanchal4@gmail.com,Lean Cluster
"",,,"201301, U.P.",,,
"",,,"C/o Welby Impex Pvt. Ltd., 57, Toy",,,
56,Toy City Development Society,,,9958446846,chawlaparesh@hotmail.com,Lean Cluster
"",,,"City, Greater Noida - 201308",,,
"",,,"663, Hishali Road, Basantpur Saintly,",,,
57,Ghaziabad Engineering Cluster,,"Meerut Road, Muradnagar, Ghaziabad",9810464684,info@ashirwadco2.com,Lean Cluster
"",,,- 201206,,,
"",,,"Billtech Electricals Pvt. Ltd., 5/13,",,,
"",,,"Site-2, Loni Road Industrial Area,",,,
58,Indo Asian NCR Achievers Cluster,,,9811478444,billtech.electrical@hotmail.com,Lean Cluster
"",,,"Mohan Nagar, Sahibabad, Gzb-",,,
"",,,201007,,,
"",,,"201 C, Dimension Vardhman Plaza,",,,
"",Automotive Connective System,,"Plot No. -3, LSC, Rohtak Road, Opp.",,,
59,,,,9811489188,deepak@modvak.com,Lean Cluster
"",Manufacturing Association,,"Richmond School, Inder Enclave, New",,,
"",,,Delhi-110087,,,
"",Faridabad White Goods Supplier,,"W-7 Sarrorpur Industrial Area, Sohna",,,
60,,,,9313350395,vaishnoindia@yahoo.co.in,Lean Cluster
"",Association,,"Road, Ballabgarh, Faridabad - 121004",,,
"",Textile Printing Cluster-Manoj,,"M/s Sachine Textiles, Chandi Mandir,",,,
61,,,,9410443831,shubashkumar786@gmail.com,Lean Cluster
"",Kumar,,Pilkhuwa-Hapur,,,
Sl. No.,Name of the Association/ Cluster,"Contact Address of the Cluster/Location with District","Mobile No/ PhoneNo.",E-Mail ID,Remarks
62,Textile Printing Cluster-Sabir,"Mohala Garhi, Vir Abdul HamidChowk, Pilkhuwa",9412469073,shubashkumar786@gmail.com,Lean Cluster
63,"TextilePrintingCluster-AshokKumar","KhadiProcessingCentre,MohanNagar Colony, Street No.1, Pilkhuwa,Hapur",9837096552,shubashkumar786@gmail.com,Lean Cluster
64,Noida Apparel Cluster 1,"C/oKimoClothingDesignConceptPvt.Ltd.,B-6,Sector63,Noida-201301",9910728666,rajeev@kimoconcept.com,Lean Cluster
65,Ujjesh - The Apparel Cluster,"113, Udyog Vihar, Phase - 4, Gurgaon- 452002",9811217773,sandeep@lillyfashions.com,Lean Cluster
66,"AutomotiveExhaustSystemManagementComponentsManufacturing Cluster","MatrixToolsandComponentsPvt.Ltd.,PlotNo.151,Sector-25,Faridabad",9810154910,goel_alok@hotmail.com,Lean Cluster
67,Pragati Imperial lean Cluster,"C/o Pioneer Hoses & Hydraulic Pvt.Ltd.,C-143,Sector63,Noida-201301, U.P.",8527044077,sharmachanchal4@gmail.com,Lean Cluster
68,FBD Manufacturing Cluster 1,"C/o Verma Die Castings, Plot No. 140,Sector 6, Faridabad",9811143837,"vermank@vdcastings.com,maffbd@gmail.com",Lean Cluster
69,VVV Auto Parts Mini Cluster,"C/o Venus Industrial Corporation Ltd.,Plot No. 262, G&H, Sec-24, Faridabad- 121007",7838331170,"kartikeya.dwivedi@venusind.com",Lean Cluster
70,FBD Manufacturing Cluster 2,"Plot No 38, Sector 25, Faridabad",9818593266,maffbd@gmail.com,Lean Cluster
71,Ghaziabad Engineering Cluster,"663, Hishali Road, Basantpur Saintly,Meerut Road, Muradnagar, Ghaziabad- 201206",9810464684,info@ashirwadco2.com,Lean Cluster
72,GZB Food Cluster,"G 10, Udyog Kunj, UPSIDC IndustrislArea, Near Mehrauli Railway Station,Ghaziabad -",9810700565,"sanjay@udfood.in,iiaghaziabad@yahoo.com",Lean Cluster
73,Havells Cluster 7 NCR,"HNGSheetMetalComponents,PlotNo.26,MGRoad,IndustrialArea,Hapur, UP",-,hngsheetmetal@gmail.com,Lean Cluster
74,Havells Cluster 8 NCR,"Sterling India, D-18, Site B, Surajpur,Gr Noida - 201306",-,sumit@sterlingwires.co.in,Lean Cluster
75,TCA Uddan,"ORM Engg. Pvt. Ltd., Plot No - 114,HUDAIndustrialArea,Sector59,Faridabad",-,ormengg@gmail.com,Lean Cluster
Sl. No.,Name of the Association/ Cluster,"Contact Address of the Cluster/Location with District","Mobile No/ PhoneNo.",E-Mail ID,Remarks
76,Indo Asian NCR Achievers Cluster,"BilltechElectricalsPvt.Ltd.,5/13,Site-2,LoniRoadIndustrialArea,Mohan Nagar, Sahibabad, Ghaziabad -201007",9811478444,billtech.electrical@hotmail.com,Lean Cluster
77,PACE Auto Cluster 2 NCR,"C/o Fine Turn, Plot No 203, Sector 68,IMT Faridabad - 121004",9810241122,"fineturn@hotmail.com,ceo@fineturn.com",Lean Cluster
Sl.,Name of,the,,Location,District,No.,of,Any intervention,Cluster is,,Nodal Person,,of
No.,Cluster,,,,,MSMEs,in,undertaken in,suitable for,,DIC/Association/,,
"",(Product),,,,,cluster,,the Cluster,which scheme,,NGO et,,
"",,,,,,(approx.),,,,,,,
1,Honey,,,Benaulim,South Goa,23,,No,Sfurti,,Suprajit P Raikar,,
"",Processing,,,,,,,,,,,,
"",Cluster (Honey),,,,,,,,,,,,
2,Food Processing,,,Canacona,South Goa,100,,No,Sfurti,,Sriram Dhaimodkar,,
"",Cluster,,,,,,,,,,,,
3,Wood,Craft,,Canacona,South Goa,25,,No,Sfurti,,Arvind Bugde,,
"",Cluster,,,,,,,,,,,,
4,Coir Cluster,,,Canacona,South Goa,150,,No,Sfurti,,Arvind Bugde,,
5,Chittari Wood,,,Cuncolim,South Goa,20,,No,Sfurti,,Arun Gudiger,,
"",Cluster,,,,,,,,,,,,
6,Auto Cluster,,,Kakkoda,South Goa,40,,No,MSE CDP,,DIC,,
7,Paddy Cluster,,,Salcete,South Goa,500,,No,Sfurti,,Dilip Paranjape,,
8,Bakery Cluster,,,Margoa,South Goa,50,,No,Sfurti/ MSE,,Peter A Fernandes,,
"",,,,,,,,,CDP,,,,
9,Cotton Bags,,,Asorda,South Goa,25,,NO,Sfurti,,Deepika Raikar,,
10,Coir Handicraft,,,Dharbondora,South Goa,40,,No,Sfurti,,Daya Goankar,,
"",Cluster,,,,,,,,,,,,
Sl.,Name of,the,,Location,District,No.,of,Any intervention,Cluster is,,Nodal Person,,of
No.,Cluster,,,,,MSMEs,in,undertaken in,suitable for,,DIC/Association/,,
"",(Product),,,,,cluster,,the Cluster,which scheme,,NGO et,,
"",,,,,,(approx.),,,,,,,
1,Honey,,,Bicholim,North Goa,23,,No,Sfurti,,Melvin D Souza,,
"",Processing,,,,,,,,,,,,
"",Cluster (Honey),,,,,,,,,,,,
2,Bamboo Cluster,,,Pernem,North Goa,200,,No,Sfurti,,Vijay Jadhav,,
3,Handloom,,,Pernem,North Goa,40,,No,Sfurti,,Rohan Kaskar,,
"",Weavers Cluster,,,,,,,,,,,,
4,Coir Cluster,,,Sanquelim,North Goa,200,,No,Sfurti,,Subhash Naik,,
5,Cashew,,,Bicholim,North Goa,100,,No,Sfurti/MSE-CDP,,Dilip Paranjape,,
"",Processing,,,,,,,,,,,,
6,Pottery Cluster,,,Maem Bicholim,North Goa,40,,No,Sfurti,,Amar Shet,,
7,Food Processing,,,Curca Bambolim,North Goa,15,,No,Sfurti,,Aurna Wagh,,
8,Paddy Cluster,,,Bardez,North Goa,500,,No,Sfurti,,Deepesh Chowdankar,,
9,Kalpavriksh,Coir,,Sanquelim,North Goa,50,,No,Sfurti,,Rohan Kaskar,,
"",Cluster,,,,,,,,,,,,
10,Spinning,and,,Sanquelim,North Goa,35,,No,Sfurti,,Rohan Kaskar,,
"",Weaving Cluster,,,,,,,,,,,,
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
1.,Ahmadabad Rice Mills,Food Products,Ahmadabad,Rice Mills,"CFC, LEAN",125
2.,"Ahmadabad A/CMotor","Machinery andEquipment otherthan transport",Ahmadabad,Electric Motor,"CFC, LEAN,ZED",100
3.,"AhmadabadElectronics","Machinery andEquipment otherthan transport",Ahmadabad,Electronics,CFC,150
4.,Ahmadabad Bricks,"Non?mettalicmineral products",Ahmadabad,Bricks,CFC,200
5.,Ahmadabad Toys,"Rubber, Plastic,Petroleum and CoalProducts",Ahmadabad,Plastic Products,CFC,150
6.,"Ahmadabad AgarbattiSticks","Wood and WoodProducts",Ahmadabad,Agarbatti Sticks,CFC,750
7.,Ahmedabad Pumps,"Machinery andEquipment otherthan transport",Ahmedabad,Pump Sets,CFC,90
8.,"AhmedabadMachinery","Machinery andEquipment otherthan transport",Ahmedabad,Textile Machinery,CFC,125
9.,Ahmedabad Ceramic,"Non?mettalicmineral products",Ahmedabad,Ceramics,CFC,80
10.,Ahmedabad Marbles,"Non?mettalicmineral products",Ahmedabad,Marble Slabs,CFC,60
11.,"Ahmedabad SurgicalInstruments","OtherManufacturingIndustries",Ahmedabad,Surgical Instruments,CFC,80
12.,Ahmedabad Paper,"Paper and PaperProducts andPrinting andPublishing",Ahmedabad,Paper products,CFC,90
13.,Ahmedabad Printing,Paper and Paper,Ahmedabad,Printing,CFC,70
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
"",,"Products andPrinting andPublishing",,,,
14.,Ahmedabad Plastic,"Rubber, Plastic,Petroleum and CoalProducts",Ahmedabad,Plastic Products,CFC,225
15.,"Ahmedabad ReadyMade Garments","Textiles Products(including WearingApparel)",Ahmedabad,Garments,CFC,170
16.,"Ahmedabad Ginningand Pressing","Textiles Products(including WearingApparel)",Ahmedabad,"Ginning andPressing",CFC,120
17.,"AhmedabadPowerloom","Textiles Products(including WearingApparel)",Ahmedabad,Textiles,CFC,300
18.,Ahmedabad Yarn,"Textiles Products(including WearingApparel)",Ahmedabad,Textiles,CFC,200
19.,"Ahmedabad AutoComponents","TransportEquipment andParts",Ahmedabad,Auto Components,CFC,80
20.,"Ahmedabad WoodFurniture","Wood and WoodProducts",Ahmedabad,Furniture,CFC,170
21.,"Ahmedabad Carpets &Durries",Carpet and Durries,Ahmedabad,Carpet and Durries,CFC,80
22.,"Ahmedabad Printingand Bookbinding",Folk Painting,Ahmedabad,"KalamkariPrinting/Paintings",CFC,20
23.,Ahmedabad Jewellery,jewellery,Ahmedabad,Jewellery,CFC,170
24.,"Ahmedabad LeatherProducts",Leather,Ahmedabad,Leather Products,CFC,210
25.,"Ahmedabad SilverArtware",Metalware,Ahmedabad,Silver Artware,CFC,150
26.,"Ahmedabad KiteMaking",Paper Accessories,Ahmedabad,Kite Making,CFC,100
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
27.,"Ahmedabad PaperMachine",Paper Machine,Ahmedabad,Paper Machine,CFC,100
28.,"AhmedabadHandicraft",Textiles,Ahmedabad,Embroidery,CFC,200
29.,"Ahmedabad WallHanging",Textiles,Ahmedabad,"Feather Art WallHanging",CFC,80
30.,"Ahmedabad Puppetsand Stuffed Toys",Toys & Dolls,Ahmedabad,"Puppets and StuffedToys",CFC,100
31.,"AhmedabadWoodwork &Lacquerware",Woodwork,Ahmedabad,"Woodwork &Lacquerware",CFC,70
32.,"Ahmedabad Dyes &Chemicals","Basic Chemicals andChemical Products",Ahmedabad,Dyes and Chemicals,CFC,150
33.,"Ahmedabad MedicalDisposabals","Basic Chemicals andChemical Products",Ahmedabad,Medical Disposables,CFC,100
34.,"AhmedabadPharmaceuticals","Basic Chemicals andChemical Products",Ahmedabad,Pharmaceuticals,CFC,80
35.,"Ahmedabad WashingPowder and Soap","Basic Chemicals andChemical Products",Ahmedabad,Soap and Detergent,CFC,90
36.,Ahmedabad Oil,"Basic Chemicals andChemical Products",Ahmedabad,Speciality Oils,CFC,70
37.,Ahmedabad Foundry,"Basic Metal andAlloy Industries",Ahmedabad,Foundry,CFC,75
38.,"Ahmedabad LeatherFootwear","Leather and leatherand fur products",Ahmedabad,Footwear,CFC,150
39.,"Ahmedabad Cane andBamboo Handicraft","Basketry, MatWeaving & CaneArticles",Ahmedabad,Cane and Bamboo,CFC,80
40.,Ahmedabad,Ahmedabad,Ahmedabad,"Dhoti, saree, bedsheet, towel, etc.",CFC,100
41.,Akhabarnagar,Textiles,Akhabarnagar,Moti work,CFC,70
42.,Ambawadi,Textiles,Ambawadi,Embroidery,CFC,150
43.,Bapu Nagar,Textiles,Bapu Nagar,"Embroidery andPatch work",CFC,100
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
44.,Chamanpura,Textiles,Chamanpura,Patch work,CFC,80
45.,"ChandkhedaEmbroidery",Textiles,Chandkheda,Embroidery,CFC,120
46.,Chandola,Textiles,Chandola,Zari Embroidery,CFC,75
47.,DariyaPur Handicraft,Textiles,DariyaPur,Embroidery,CFC,60
48.,"Daskroi HandicraftCluster",Textiles,Daskroi,"Embroidery andPatch work",CFC,50
49.,Dholka Handicraft,Textiles,Dholka,Embroidery,CFC,45
50.,"Digjam NagarHandicraft",Textiles,Digjam,Embroidery,CFC,60
51.,"Hanuman TekriHandicraft",Textiles,Hanuman,Embroidery,CFC,50
52.,Hatkeshwar,Textiles,Hatkeshwar,"Embroidery andPatch work",CFC,60
53.,"Jivraj Park HandicraftCluster",Textiles,Jivraj,Embroidery,CFC,70
54.,"KajitekradervanikotHandicraft",Textiles,Kajitekradervanikot,Embroidery,CFC,50
55.,Kalupur,jewellery,Kalupur,Artificial jewellery,CFC,150
56.,"KeshawnagarHandicraft",Textiles,Keshawnagar,"Embroidery andPatch work",CFC,60
57.,Khodiyar Nagar,Textiles,Khodiyar,Patch work,CFC,70
58.,Kuber Nagar,Textiles,Kuber,Embroidery,CFC,80
59.,Kubernagar Handicraft,Textiles,Kubernagar,"Ajarrakh Print (Handblock printing)",CFC,55
60.,"MeghanagarHandicraft",Textiles,Meghanagar,Embroidery,CFC,65
61.,Naroda Patia,Textiles,Naroda,"Embroidery andPatch work",CFC,70
62.,Navsari Handicraft,Textiles,Navsari,Embroidery,CFC,110
63.,Odhev Handicraft,Textiles,Odhev,Embroidery,CFC,100
64.,Rajpura,Textiles,Rajpura,"Embroidery andPatch work",CFC,80
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
65.,Rangpur,Folk Painting,Rangpur,Pithora Painting,CFC,70
66.,"Ranip HandicraftCluster",Textiles,Ranip,Embroidery,CFC,70
67.,Saheaiam Handicraft,Textiles,Saheaiam,Embroidery,CFC,50
68.,Sanad,Textiles,Sanad,"Embroidery andPatch work",CFC,60
69.,Sarangpur Handicraft,Textiles,Sarangpur,"Embroidery andPatch work",CFC,70
70.,Shah Alam,Textiles,Shah Alam,Moti work,CFC,45
71.,Shilaj,Textiles,Shilaj,"Embroidery andPatch work",CFC,40
72.,Vadaj,Textiles,Vadaj,Embroidery,CFC,80
73.,Vavol Handicraft,Textiles,Vavol,Embroidery,CFC,65
74.,"VidhyanagarHandicraft",Textiles,Vidhyanagar,Embroidery,CFC,75
75.,Navasari Rice Flakes,Food Products,Navasari,Food Processing,CFC,75
76.,Amreli Oil Mills,Food Products,Amreli,Oil,CFC,100
77.,"Amreli PowerloomTextiles","Textiles Products(including WearingApparel)",Amreli,Textiles,CFC,60
78.,"Amreli Wooden PitaraMaking",Woodwork,Amreli,"Wooden PitaraMaking",CFC,50
79.,Amreli,Amreli,Amreli,"Dhoti, saree, bedsheet,gamcha,bandage",CFC,50
80.,"Bagsara HandicraftCluster",Textiles,Bagsara,"Embroidery andPatch work",CFC,120
81.,"Dungar PithoraPainting",Folk Painting,Dungar,Pithora Painting,CFC,110
82.,"Savar KundlaWoodwork &Lacquerware",Woodwork,Savar,"Woodwork &Lacquerware",CFC,130
83.,Savarkundla Weight,Other,Savarkundla,Weight and,CFC,500
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
"",and Measures,"ManufacturingIndustries",,Measures,,
84.,Anand Paints,"Basic Chemicals andChemical Products",Anand,Paints,CFC,80
85.,Anand Paper Products,"Paper and PaperProducts andPrinting andPublishing",Anand,Paper products,CFC,70
86.,Anand Egg Trays,"Rubber, Plastic,Petroleum and CoalProducts",Anand,Plastic Products,CFC,110
87.,"Anand Brass and BellMetal",Metalware,Anand,Brass and Bell Metal,CFC,80
88.,"Khambat Pottery &Clay",Pottery & Clay,Khambat,Pottery & Clay,CFC,70
89.,"Khambhat Gold andSilver Jewellery",jewellery,Khambhat,"Gold and SilverJewellery",CFC,140
90.,"Vallabh Vidya NagarEmbroidery and Patchwork",Textiles,Vallabh,"Embroidery andPatch work",CFC,100
91.,Ambaji Marble,"Non?mettalicmineral products",Ambaji,Marble,CFC,500
92.,"Ambaji MarbleHandicraft",Stoneware,Ambaji,Marble,CFC,350
93.,"Bhabhar Embroideryand Patch work",Textiles,Bhabhar,"Embroidery andPatch work",CFC,50
94.,"Disa Hand EmbroideryCluster",Textiles,Disa,Embroidery,CFC,60
95.,"Malgad Embroideryand Moti work",Textiles,Malgad,"Embroidery andMoti work",CFC,60
96.,Palanpur Jewellery,jewellery,Palanpur,Jewellery,CFC,100
97.,Palanpur Paper Mache,Paper Mache,Palanpur,Paper Mache,CFC,80
98.,"Palanpur Embroideryand Patch work",Textiles,Palanpur,"Embroidery andPatch work",CFC,90
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
99.,"Palanpur Woodwork &Lacquerware",Woodwork,Palanpur,"Woodwork &Lacquerware",CFC,60
100.,"Shiva NagarEmbroidery and Patchwork",Textiles,Shiva,"Embroidery andPatch work",CFC,70
101.,Ankleshwar Chemicals,"Basic Chemicals andChemical Products",Ankleshwar,Chemicals,CFC,220
102.,Bharuch Applique,Applique,Bharuch,Applique,CFC,80
103.,"Bharuch HandEmbroidery",Textiles,Bharuch,Hand Embroidery,CFC,90
104.,"Netrang Cane andBamboo","Basketry, MatWeaving & CaneArticles",Netrang,Cane and Bamboo,CFC,100
105.,Bhavnagar Re?rolling,"Basic Metal andAlloy Industries",Bhavnagar,Re?rolling,CFC,150
106.,"Bhavnagar FishProcessing",Food Products,Bhavnagar,Food Processing,CFC,80
107.,Bhavnagar Plastics,"Rubber, Plastic,Petroleum and CoalProducts",Bhavnagar,Plastic Products,CFC,120
108.,Bhavnagar Applique,Applique,Bhavnagar,Applique,CFC,80
109.,"Bhavnagar Cane andBamboo","Basketry, MatWeaving & CaneArticles",Bhavnagar,Cane and Bamboo,CFC,60
110.,Bhavnagar Jewellery,jewellery,Bhavnagar,Jewellery,CFC,120
111.,"Bhavnagar HandEmbroidery",Textiles,Bhavnagar,Hand Embroidery,CFC,100
112.,Ghogha Handicraft,Textiles,Ghogha,Embroidery,CFC,80
113.,"Logadi HandEmbroidery",Textiles,Logadi,Hand Embroidery,CFC,70
114.,"Mahuva OtherDecorative Items","Other DecorativeItems",Mahuva,"Other DecorativeItems",CFC,70
115.,"Mahuva Woodwork &Lacquerware",Woodwork,Mahuva,"Woodwork &Lacquerware",CFC,80
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
116.,Mauwa Handicraft,Textiles,Mauwa,Embroidery,CFC,60
117.,"Palitana Carpets &Durries",Carpet and Durries,Palitana,Carpet and Durries,CFC,80
118.,"Palitana Brass and BellMetal",Metalware,Palitana,Brass and Bell Metal,CFC,90
119.,Palitana Stone carving,Stoneware,Palitana,Stone Carving,CFC,120
120.,Palitana Handicraft,Textiles,Palitana,Embroidery,CFC,80
121.,Palitana Tie & Dye,Textiles,Palitana,Tie & Dye,CFC,70
122.,"Palitana Woodwork &Lacquerware",Woodwork,Palitana,"Woodwork &Lacquerware",CFC,90
123.,Panwadi Handicraft,Textiles,Panwadi,Embroidery,CFC,50
124.,"SardatnagarHandicraft",Textiles,Sardatnagar,Embroidery,CFC,80
125.,"Shihore HandEmbroidery",Textiles,Shihore,Hand Embroidery,CFC,60
126.,Sihor Toys & Dolls,Toys & Dolls,Sihor,Toys & Dolls,CFC,80
127.,Dahod Jewellery,jewellery,Dahod,Jewellery,CFC,70
128.,"Dhamarada TribalPainting",Folk Painting,Dhamarada,Tribal Painting,CFC,60
129.,Jetpur Embroidery,Textiles,Jetpur,Embroidery,CFC,65
130.,Panchwada Handicraft,Textiles,Panchwada,Embroidery,CFC,85
131.,"Dang Cane andBamboo","Basketry, MatWeaving & CaneArticles",Dang,Cane and Bamboo,CFC,65
132.,"Dang Carpets &Durries",Carpet and Durries,Dang,Carpet and Durries,CFC,85
133.,"GandhinagarHandicraft",Textiles,Gandhinagar,Embroidery,CFC,75
134.,"Ishanpur MegodiEmbroidery and Patchwork",Textiles,Ishanpur,"Embroidery andPatch work",CFC,85
135.,"Kalol PowerloomTextiles","Textiles Products(including Wearing",Kalol,Textiles,CFC,100
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
"",,Apparel),,,,
136.,"Pethapur Artificialjewellery",jewellery,Pethapur,Artificial jewellery,CFC,80
137.,Pethapur Wood Craft,Woodwork,Pethapur,Wood Craft,CFC,70
138.,Pethpur Beads,Textiles,Pethpur,Beads,CFC,90
139.,"Bedeshwar BlockPrinting",Textiles,Bedeshwar,Block printing,CFC,70
140.,Jamnagar Pumps,"Machinery andEquipment otherthan transport",Jamnagar,Pump Sets,CFC,110
141.,"Jamnagar WoodFurniture","Wood and WoodProducts",Jamnagar,Furniture,CFC,80
142.,Jamnagar Jewellery,jewellery,Jamnagar,Jewellery,CFC,150
143.,"Jamnagar OtherDecorative Items","Other DecorativeItems",Jamnagar,"Other DecorativeItems",CFC,80
144.,"Jamnagar Bandhani(Tie & Dye)",Textiles,Jamnagar,"Bandhani (Tie &Dye)",CFC,230
145.,"Jamnagar Embroideryand Patch work",Textiles,Jamnagar,"Embroidery andPatch work",CFC,200
146.,"Jamnagar HandEmbroidery",Textiles,Jamnagar,Hand Embroidery,CFC,170
147.,Jamnagar Toys & Dolls,Toys & Dolls,Jamnagar,Toys & Dolls,CFC,100
148.,Jamnagar Applique,Applique,Jamnagar,Applique,CFC,60
149.,Jamnagar,Jamnagar,Jamnagar,"Woollen shawl,double bed sheet,towel, gamcha,dress material",CFC,120
150.,"Manikpur HandicraftCluster",Textiles,Manikpur,Embroidery,CFC,80
151.,"Motagradia HandicraftCluster",Textiles,Motagradia,Embroidery,CFC,70
152.,Bilkha Block printing,Textiles,Bilkha,Block printing,CFC,75
153.,Dhanej Embroidery,Textiles,Dhanej,Embroidery,CFC,110
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
154.,"Junagadh Cane andBamboo","Basketry, MatWeaving & CaneArticles",Junagadh,Cane and Bamboo,CFC,60
155.,"Junagadh Carpets &Durries",Carpet and Durries,Junagadh,Carpet and Durries,CFC,80
156.,"Junagadh Horn &Bone",Horn & Bone,Junagadh,Horn & Bone,CFC,60
157.,"Junagadh OtherDecorative Items","Other DecorativeItems",Junagadh,"Other DecorativeItems",CFC,70
158.,"Junagadh PaperMache",Paper Mache,Junagadh,Paper Mache,CFC,60
159.,"JunagadhLacquerware",Woodwork,Junagadh,Lacquerware,CFC,60
160.,Junagadh,Junagadh,Junagadh,"Dhoti, saree, bedsheet,gamcha,shawl etc.",CFC,70
161.,Kesod Handicraft,Textiles,Kesod,Embroidery,CFC,80
162.,Manekpur Embroidery,Textiles,Manekpur,Embroidery,CFC,70
163.,"Veraval FishProcessing",Food Products,Veraval,Food Processing,CFC,110
164.,Veraval Folk Painting,Folk Painting,Veraval,Folk Painting,CFC,60
165.,Veraval Embroidery,Textiles,Veraval,Embroidery,CFC,70
166.,"Kapadvanj Embroideryand Patch work",Textiles,Kapadvanj,"Embroidery andPatch work",CFC,70
167.,Kapadwani Handicraft,Textiles,Kapadwani,Embroidery,CFC,80
168.,Kheda,Kheda,Kheda,"Bed sheet, towel,duster, pillow cover,polyster shirting,che?bed sheet",CFC,100
169.,"Nadiad Woodwork &Lacquerware",Woodwork,Nadiad,"Woodwork &Lacquerware",CFC,80
170.,Nadiyar Handicraft,Textiles,Nadiyar,Embroidery,CFC,70
171.,Virpur Handicraft,Textiles,Virpur,Embroidery,CFC,60
No.,Cluster Name,Sector,District,Product,"Cluster is suitablefor which scheme","No. of MSMEs incluster (approx.)"
172.,"Abdasa Embroideryand Patch work",Textiles,Abdasa,"Embroidery andPatch work",CFC,50
173.,Anjar Jewellery,jewellery,Anjar,Jewellery,CFC,90
174.,"Anjar Penknives andNutcrackers",Metalware,Anjar,"Penknives andNutcrackers",CFC,80
175.,Anjar Silver Artware,Metalware,Anjar,Silver Artware,CFC,60
176.,Anjar Block making,Woodwork,Anjar,Block making,CFC,70
177.,"Banni Cane andBamboo","Basketry, MatWeaving & CaneArticles",Banni,Cane and Bamboo,CFC,60
178.,Bhuj Carpets & Durries,Carpet and Durries,Bhuj,Carpet and Durries,CFC,70
179.,Bhuj Leather Products,Leather,Bhuj,Leather Products,CFC,70
180.,Bhuj Pottery & Clay,Pottery & Clay,Bhuj,Pottery & Clay,CFC,120
181.,Bhuj Block Printing,Textiles,Bhuj,Block printing,CFC,100
182.,Bhuj Handicraft,Textiles,Bhuj,Embroidery,CFC,500
183.,Bhuj Tie & Dye,Textiles,Bhuj,Tie & Dye,CFC,200
184.,"Bhuj Woodwork &Lacquerware",Woodwork,Bhuj,"Woodwork &Lacquerware",CFC,150
185.,"Dhamadka Hand BlockPrinting",Textiles,Dhamadka,Hand Block Printing,CFC,200
